filepath,label
Kather_texture_2016_image_tiles_5000/06_MUCOSA/2CB2_CRC-Prim-HE-06_035.tif_Row_151_Col_151.tif,5
Kather_texture_2016_image_tiles_5000/06_MUCOSA/17101_CRC-Prim-HE-03_006.tif_Row_1351_Col_751.tif,5
Kather_texture_2016_image_tiles_5000/04_LYMPHO/568B_CRC-Prim-HE-02.tif_Row_901_Col_151.tif,3
Kather_texture_2016_image_tiles_5000/04_LYMPHO/3CF4_CRC-Prim-HE-01_007.tif_Row_451_Col_301.tif,3
Kather_texture_2016_image_tiles_5000/06_MUCOSA/21DF_CRC-Prim-HE-05.tif_Row_1651_Col_601.tif,5
Kather_texture_2016_image_tiles_5000/06_MUCOSA/24D5_CRC-Prim-HE-05.tif_Row_1351_Col_1351.tif,5
Kather_texture_2016_image_tiles_5000/06_MUCOSA/11CBE_CRC-Prim-HE-03_006.tif_Row_601_Col_1651.tif,5
Kather_texture_2016_image_tiles_5000/05_DEBRIS/476C_CRC-Prim-HE-04_010.tif_Row_151_Col_301.tif,4
Kather_texture_2016_image_tiles_5000/05_DEBRIS/14F3D_CRC-Prim-HE-03_024.tif_Row_601_Col_301.tif,4
Kather_texture_2016_image_tiles_5000/06_MUCOSA/147AA_CRC-Prim-HE-09_001.tif_Row_1801_Col_901.tif,5
Kather_texture_2016_image_tiles_5000/06_MUCOSA/12947_CRC-Prim-HE-08_008.tif_Row_751_Col_301.tif,5
Kather_texture_2016_image_tiles_5000/04_LYMPHO/13CEE_CRC-Prim-HE-02.tif_Row_1051_Col_1.tif,3
Kather_texture_2016_image_tiles_5000/06_MUCOSA/321B_CRC-Prim-HE-05.tif_Row_2401_Col_301.tif,5
Kather_texture_2016_image_tiles_5000/05_DEBRIS/8941_CRC-Prim-HE-03_031.tif_Row_901_Col_151.tif,4
Kather_texture_2016_image_tiles_5000/04_LYMPHO/2635_CRC-Prim-HE-01_029.tif_Row_1_Col_301.tif,3
Kather_texture_2016_image_tiles_5000/04_LYMPHO/DC83_CRC-Prim-HE-01_029.tif_Row_151_Col_301.tif,3
Kather_texture_2016_image_tiles_5000/04_LYMPHO/4659_CRC-Prim-HE-02.tif_Row_751_Col_151.tif,3
Kather_texture_2016_image_tiles_5000/06_MUCOSA/24F2_CRC-Prim-HE-09_001.tif_Row_1951_Col_1651.tif,5
Kather_texture_2016_image_tiles_5000/04_LYMPHO/1BFE_CRC-Prim-HE-05_004.tif_Row_601_Col_751.tif,3
Kather_texture_2016_image_tiles_5000/06_MUCOSA/17E1E_CRC-Prim-HE-06_032.tif_Row_1_Col_301.tif,5
Kather_texture_2016_image_tiles_5000/06_MUCOSA/1616_CRC-Prim-HE-06_001.tif_Row_151_Col_1.tif,5
Kather_texture_2016_image_tiles_5000/06_MUCOSA/10543_CRC-Prim-HE-08_008.tif_Row_601_Col_301.tif,5
Kather_texture_2016_image_tiles_5000/05_DEBRIS/18D9_CRC-Prim-HE-03_031.tif_Row_1_Col_451.tif,4
Kather_texture_2016_image_tiles_5000/04_LYMPHO/114CC_CRC-Prim-HE-04_031.tif_Row_451_Col_301.tif,3
Kather_texture_2016_image_tiles_5000/06_MUCOSA/1665A_CRC-Prim-HE-06_032.tif_Row_451_Col_301.tif,5
Kather_texture_2016_image_tiles_5000/04_LYMPHO/1115E_CRC-Prim-HE-01_006b.tif_Row_151_Col_451.tif,3
Kather_texture_2016_image_tiles_5000/06_MUCOSA/12D50_CRC-Prim-HE-09_001.tif_Row_2101_Col_1501.tif,5
Kather_texture_2016_image_tiles_5000/04_LYMPHO/39B8_CRC-Prim-HE-01_005.tif_Row_1_Col_451.tif,3
Kather_texture_2016_image_tiles_5000/06_MUCOSA/13B74_CRC-Prim-HE-08_008.tif_Row_751_Col_451.tif,5
Kather_texture_2016_image_tiles_5000/05_DEBRIS/14FE3_CRC-Prim-HE-04_002.tif_Row_601_Col_901.tif,4
Kather_texture_2016_image_tiles_5000/05_DEBRIS/6C96_CRC-Prim-HE-08_021.tif_Row_751_Col_151.tif,4
Kather_texture_2016_image_tiles_5000/05_DEBRIS/1270E_CRC-Prim-HE-08_023.tif_Row_751_Col_151.tif,4
Kather_texture_2016_image_tiles_5000/06_MUCOSA/160AD_CRC-Prim-HE-03_007.tif_Row_601_Col_2101.tif,5
Kather_texture_2016_image_tiles_5000/04_LYMPHO/6EDA_CRC-Prim-HE-09_013.tif_Row_151_Col_301.tif,3
Kather_texture_2016_image_tiles_5000/06_MUCOSA/178F6_CRC-Prim-HE-05.tif_Row_301_Col_1201.tif,5
Kather_texture_2016_image_tiles_5000/04_LYMPHO/9715_CRC-Prim-HE-01.tif_Row_1_Col_1.tif,3
Kather_texture_2016_image_tiles_5000/04_LYMPHO/F3CF_CRC-Prim-HE-05_003.tif_Row_1_Col_1201.tif,3
Kather_texture_2016_image_tiles_5000/05_DEBRIS/85E4_CRC-Prim-HE-04_002.tif_Row_901_Col_901.tif,4
Kather_texture_2016_image_tiles_5000/06_MUCOSA/150F7_CRC-Prim-HE-06_032.tif_Row_1351_Col_751.tif,5
Kather_texture_2016_image_tiles_5000/04_LYMPHO/9886_CRC-Prim-HE-01_004.tif_Row_301_Col_1051.tif,3
Kather_texture_2016_image_tiles_5000/06_MUCOSA/1072_CRC-Prim-HE-09_001.tif_Row_151_Col_1501.tif,5
Kather_texture_2016_image_tiles_5000/05_DEBRIS/15BB1_CRC-Prim-HE-03_010.tif_Row_601_Col_451.tif,4
Kather_texture_2016_image_tiles_5000/06_MUCOSA/11655_CRC-Prim-HE-06_032.tif_Row_1051_Col_751.tif,5
Kather_texture_2016_image_tiles_5000/04_LYMPHO/B7F8_CRC-Prim-HE-06.tif_Row_301_Col_301.tif,3
Kather_texture_2016_image_tiles_5000/05_DEBRIS/116B8_CRC-Prim-HE-09_002.tif_Row_301_Col_1.tif,4
Kather_texture_2016_image_tiles_5000/06_MUCOSA/2031_CRC-Prim-HE-06_032.tif_Row_1351_Col_601.tif,5
Kather_texture_2016_image_tiles_5000/05_DEBRIS/1101C_CRC-Prim-HE-05_031.tif_Row_301_Col_151.tif,4
Kather_texture_2016_image_tiles_5000/05_DEBRIS/15524_CRC-Prim-HE-03_010.tif_Row_601_Col_1.tif,4
Kather_texture_2016_image_tiles_5000/05_DEBRIS/5545_CRC-Prim-HE-10_018.tif_Row_451_Col_451.tif,4
Kather_texture_2016_image_tiles_5000/04_LYMPHO/DF8_CRC-Prim-HE-01_004b.tif_Row_1_Col_1.tif,3
Kather_texture_2016_image_tiles_5000/05_DEBRIS/1836C_CRC-Prim-HE-08_023.tif_Row_151_Col_1201.tif,4
Kather_texture_2016_image_tiles_5000/04_LYMPHO/13F36_CRC-Prim-HE-06.tif_Row_1_Col_301.tif,3
Kather_texture_2016_image_tiles_5000/06_MUCOSA/14498_CRC-Prim-HE-06_001.tif_Row_1351_Col_151.tif,5
Kather_texture_2016_image_tiles_5000/04_LYMPHO/17BBE_CRC-Prim-HE-05_023.tif_Row_301_Col_151.tif,3
Kather_texture_2016_image_tiles_5000/04_LYMPHO/113D_CRC-Prim-HE-09_021.tif_Row_151_Col_1.tif,3
Kather_texture_2016_image_tiles_5000/06_MUCOSA/1799_CRC-Prim-HE-06_001.tif_Row_1651_Col_1.tif,5
Kather_texture_2016_image_tiles_5000/04_LYMPHO/A48C_CRC-Prim-HE-01_002.tif_Row_1_Col_151.tif,3
Kather_texture_2016_image_tiles_5000/06_MUCOSA/174F1_CRC-Prim-HE-05_030.tif_Row_151_Col_301.tif,5
Kather_texture_2016_image_tiles_5000/06_MUCOSA/12EF3_CRC-Prim-HE-05.tif_Row_1951_Col_301.tif,5
Kather_texture_2016_image_tiles_5000/04_LYMPHO/31FA_CRC-Prim-HE-02.tif_Row_901_Col_1.tif,3
Kather_texture_2016_image_tiles_5000/04_LYMPHO/6BAE_CRC-Prim-HE-02.tif_Row_751_Col_1.tif,3
Kather_texture_2016_image_tiles_5000/05_DEBRIS/770F_CRC-Prim-HE-04_002.tif_Row_1_Col_301.tif,4
Kather_texture_2016_image_tiles_5000/06_MUCOSA/2685_CRC-Prim-HE-07_001.tif_Row_601_Col_151.tif,5
Kather_texture_2016_image_tiles_5000/05_DEBRIS/13368_CRC-Prim-HE-03_031.tif_Row_151_Col_451.tif,4
Kather_texture_2016_image_tiles_5000/06_MUCOSA/106A2_CRC-Prim-HE-05.tif_Row_1201_Col_1.tif,5
Kather_texture_2016_image_tiles_5000/04_LYMPHO/11ADD_CRC-Prim-HE-01_007.tif_Row_301_Col_151.tif,3
Kather_texture_2016_image_tiles_5000/04_LYMPHO/13AFC_CRC-Prim-HE-02_002b.tif_Row_1_Col_301.tif,3
Kather_texture_2016_image_tiles_5000/05_DEBRIS/13B5F_CRC-Prim-HE-03_014.tif_Row_301_Col_601.tif,4
Kather_texture_2016_image_tiles_5000/05_DEBRIS/1518E_CRC-Prim-HE-08_023.tif_Row_1051_Col_601.tif,4
Kather_texture_2016_image_tiles_5000/04_LYMPHO/41EE_CRC-Prim-HE-02.tif_Row_451_Col_451.tif,3
Kather_texture_2016_image_tiles_5000/04_LYMPHO/3C8A_CRC-Prim-HE-06_036.tif_Row_151_Col_151.tif,3
Kather_texture_2016_image_tiles_5000/06_MUCOSA/154EC_CRC-Prim-HE-06_033.tif_Row_151_Col_601.tif,5
Kather_texture_2016_image_tiles_5000/05_DEBRIS/16599_CRC-Prim-HE-03_031.tif_Row_751_Col_1.tif,4
Kather_texture_2016_image_tiles_5000/04_LYMPHO/180CA_CRC-Prim-HE-04_031.tif_Row_451_Col_451.tif,3
Kather_texture_2016_image_tiles_5000/05_DEBRIS/4E0_CRC-Prim-HE-07_002.tif_Row_1_Col_901.tif,4
Kather_texture_2016_image_tiles_5000/05_DEBRIS/11C33_CRC-Prim-HE-03_031.tif_Row_451_Col_301.tif,4
Kather_texture_2016_image_tiles_5000/04_LYMPHO/18180_CRC-Prim-HE-10c.tif_Row_301_Col_1.tif,3
Kather_texture_2016_image_tiles_5000/06_MUCOSA/1085F_CRC-Prim-HE-05.tif_Row_1801_Col_301.tif,5
Kather_texture_2016_image_tiles_5000/04_LYMPHO/1090A_CRC-Prim-HE-05_003.tif_Row_151_Col_901.tif,3
Kather_texture_2016_image_tiles_5000/05_DEBRIS/521A_CRC-Prim-HE-07_002.tif_Row_1051_Col_751.tif,4
Kather_texture_2016_image_tiles_5000/06_MUCOSA/162CE_CRC-Prim-HE-05.tif_Row_1201_Col_1351.tif,5
Kather_texture_2016_image_tiles_5000/05_DEBRIS/10408_CRC-Prim-HE-08_024.tif_Row_1051_Col_301.tif,4
Kather_texture_2016_image_tiles_5000/04_LYMPHO/18559_CRC-Prim-HE-06.tif_Row_1_Col_451.tif,3
Kather_texture_2016_image_tiles_5000/05_DEBRIS/17CED_CRC-Prim-HE-04_002.tif_Row_451_Col_1651.tif,4
Kather_texture_2016_image_tiles_5000/04_LYMPHO/119C5_CRC-Prim-HE-08_011.tif_Row_301_Col_151.tif,3
Kather_texture_2016_image_tiles_5000/04_LYMPHO/124D1_CRC-Prim-HE-09_008.tif_Row_1_Col_1051.tif,3
Kather_texture_2016_image_tiles_5000/04_LYMPHO/10DF4_CRC-Prim-HE-01_007.tif_Row_151_Col_151.tif,3
Kather_texture_2016_image_tiles_5000/05_DEBRIS/17BAB_CRC-Prim-HE-08_024.tif_Row_451_Col_301.tif,4
Kather_texture_2016_image_tiles_5000/04_LYMPHO/5239_CRC-Prim-HE-05_003.tif_Row_151_Col_751.tif,3
Kather_texture_2016_image_tiles_5000/05_DEBRIS/2263_CRC-Prim-HE-10_018.tif_Row_451_Col_151.tif,4
Kather_texture_2016_image_tiles_5000/04_LYMPHO/1455C_CRC-Prim-HE-05_003.tif_Row_1_Col_1.tif,3
Kather_texture_2016_image_tiles_5000/06_MUCOSA/26C5_CRC-Prim-HE-05.tif_Row_751_Col_1201.tif,5
Kather_texture_2016_image_tiles_5000/04_LYMPHO/46EA_CRC-Prim-HE-02.tif_Row_601_Col_1.tif,3
Kather_texture_2016_image_tiles_5000/05_DEBRIS/26C4_CRC-Prim-HE-08_021.tif_Row_901_Col_601.tif,4
Kather_texture_2016_image_tiles_5000/05_DEBRIS/7279_CRC-Prim-HE-08_021.tif_Row_1651_Col_451.tif,4
Kather_texture_2016_image_tiles_5000/04_LYMPHO/2954_CRC-Prim-HE-08_011.tif_Row_1_Col_1.tif,3
Kather_texture_2016_image_tiles_5000/05_DEBRIS/15695_CRC-Prim-HE-04_030.tif_Row_451_Col_151.tif,4
Kather_texture_2016_image_tiles_5000/06_MUCOSA/14CDE_CRC-Prim-HE-03_006.tif_Row_301_Col_1201.tif,5
Kather_texture_2016_image_tiles_5000/04_LYMPHO/8AE8_CRC-Prim-HE-05_004.tif_Row_1_Col_451.tif,3
Kather_texture_2016_image_tiles_5000/04_LYMPHO/13132_CRC-Prim-HE-01_006.tif_Row_1_Col_151.tif,3
Kather_texture_2016_image_tiles_5000/05_DEBRIS/16EAD_CRC-Prim-HE-03_014.tif_Row_451_Col_451.tif,4
Kather_texture_2016_image_tiles_5000/06_MUCOSA/10D3_CRC-Prim-HE-08_025.tif_Row_301_Col_1.tif,5
Kather_texture_2016_image_tiles_5000/04_LYMPHO/88CE_CRC-Prim-HE-03_032.tif_Row_1_Col_1.tif,3
Kather_texture_2016_image_tiles_5000/04_LYMPHO/E115_CRC-Prim-HE-01b.tif_Row_1_Col_1.tif,3
Kather_texture_2016_image_tiles_5000/06_MUCOSA/17C55_CRC-Prim-HE-05_030.tif_Row_1_Col_301.tif,5
Kather_texture_2016_image_tiles_5000/06_MUCOSA/17778_CRC-Prim-HE-05.tif_Row_2701_Col_151.tif,5
Kather_texture_2016_image_tiles_5000/05_DEBRIS/157D4_CRC-Prim-HE-03_029.tif_Row_301_Col_1.tif,4
Kather_texture_2016_image_tiles_5000/05_DEBRIS/137A6_CRC-Prim-HE-03_014.tif_Row_451_Col_751.tif,4
Kather_texture_2016_image_tiles_5000/04_LYMPHO/11B38_CRC-Prim-HE-02.tif_Row_1_Col_151.tif,3
Kather_texture_2016_image_tiles_5000/04_LYMPHO/14AF3_CRC-Prim-HE-01b.tif_Row_301_Col_301.tif,3
Kather_texture_2016_image_tiles_5000/05_DEBRIS/15A42_CRC-Prim-HE-08_021.tif_Row_1501_Col_751.tif,4
Kather_texture_2016_image_tiles_5000/05_DEBRIS/145AC_CRC-Prim-HE-08_023.tif_Row_151_Col_601.tif,4
Kather_texture_2016_image_tiles_5000/04_LYMPHO/A263_CRC-Prim-HE-04_031.tif_Row_451_Col_1.tif,3
Kather_texture_2016_image_tiles_5000/04_LYMPHO/F3C1_CRC-Prim-HE-05_003.tif_Row_1_Col_1651.tif,3
Kather_texture_2016_image_tiles_5000/06_MUCOSA/1058E_CRC-Prim-HE-08_022.tif_Row_1_Col_1351.tif,5
Kather_texture_2016_image_tiles_5000/04_LYMPHO/175DF_CRC-Prim-HE-01_001b.tif_Row_1_Col_151.tif,3
Kather_texture_2016_image_tiles_5000/06_MUCOSA/1621F_CRC-Prim-HE-06_035.tif_Row_901_Col_301.tif,5
Kather_texture_2016_image_tiles_5000/04_LYMPHO/4D68_CRC-Prim-HE-02.tif_Row_901_Col_751.tif,3
Kather_texture_2016_image_tiles_5000/05_DEBRIS/8A1_CRC-Prim-HE-08_021.tif_Row_1801_Col_1051.tif,4
Kather_texture_2016_image_tiles_5000/05_DEBRIS/6EF7_CRC-Prim-HE-03_014.tif_Row_1_Col_1051.tif,4
Kather_texture_2016_image_tiles_5000/04_LYMPHO/92E0_CRC-Prim-HE-05_004.tif_Row_451_Col_301.tif,3
Kather_texture_2016_image_tiles_5000/06_MUCOSA/116D6_CRC-Prim-HE-07_001_copy.tif_Row_1351_Col_151.tif,5
Kather_texture_2016_image_tiles_5000/05_DEBRIS/1763A_CRC-Prim-HE-07_002.tif_Row_1201_Col_1351.tif,4
Kather_texture_2016_image_tiles_5000/05_DEBRIS/3B84_CRC-Prim-HE-07_002.tif_Row_601_Col_301.tif,4
Kather_texture_2016_image_tiles_5000/05_DEBRIS/7168_CRC-Prim-HE-08_023.tif_Row_601_Col_901.tif,4
Kather_texture_2016_image_tiles_5000/05_DEBRIS/4D5E_CRC-Prim-HE-08_023.tif_Row_451_Col_301.tif,4
Kather_texture_2016_image_tiles_5000/06_MUCOSA/23B4_CRC-Prim-HE-09_001.tif_Row_751_Col_1351.tif,5
Kather_texture_2016_image_tiles_5000/04_LYMPHO/6879_CRC-Prim-HE-05_003.tif_Row_451_Col_1051.tif,3
Kather_texture_2016_image_tiles_5000/05_DEBRIS/40E_CRC-Prim-HE-03_014.tif_Row_451_Col_601.tif,4
Kather_texture_2016_image_tiles_5000/06_MUCOSA/1184A_CRC-Prim-HE-06_001.tif_Row_451_Col_301.tif,5
Kather_texture_2016_image_tiles_5000/05_DEBRIS/1695A_CRC-Prim-HE-09_003.tif_Row_151_Col_451.tif,4
Kather_texture_2016_image_tiles_5000/06_MUCOSA/15702_CRC-Prim-HE-06_035.tif_Row_451_Col_151.tif,5
Kather_texture_2016_image_tiles_5000/05_DEBRIS/12824_CRC-Prim-HE-04_001.tif_Row_451_Col_901.tif,4
Kather_texture_2016_image_tiles_5000/05_DEBRIS/681B_CRC-Prim-HE-08_023.tif_Row_1_Col_601.tif,4
Kather_texture_2016_image_tiles_5000/06_MUCOSA/148E6_CRC-Prim-HE-05_001.tif_Row_301_Col_1.tif,5
Kather_texture_2016_image_tiles_5000/05_DEBRIS/17214_CRC-Prim-HE-07_002.tif_Row_901_Col_301.tif,4
Kather_texture_2016_image_tiles_5000/05_DEBRIS/126F4_CRC-Prim-HE-04_010.tif_Row_1_Col_1.tif,4
Kather_texture_2016_image_tiles_5000/06_MUCOSA/17F15_CRC-Prim-HE-07_001.tif_Row_301_Col_1051.tif,5
Kather_texture_2016_image_tiles_5000/06_MUCOSA/13D95_CRC-Prim-HE-05.tif_Row_2251_Col_901.tif,5
Kather_texture_2016_image_tiles_5000/04_LYMPHO/9D36_CRC-Prim-HE-09_020.tif_Row_151_Col_1.tif,3
Kather_texture_2016_image_tiles_5000/05_DEBRIS/126C7_CRC-Prim-HE-07_002.tif_Row_151_Col_301.tif,4
Kather_texture_2016_image_tiles_5000/04_LYMPHO/14FE2_CRC-Prim-HE-05_022.tif_Row_1_Col_151.tif,3
Kather_texture_2016_image_tiles_5000/06_MUCOSA/152_CRC-Prim-HE-03_007.tif_Row_1_Col_2101.tif,5
Kather_texture_2016_image_tiles_5000/05_DEBRIS/10CA8_CRC-Prim-HE-08_023.tif_Row_301_Col_301.tif,4
Kather_texture_2016_image_tiles_5000/06_MUCOSA/10D10_CRC-Prim-HE-05_030.tif_Row_301_Col_1.tif,5
Kather_texture_2016_image_tiles_5000/06_MUCOSA/14F1F_CRC-Prim-HE-06_035.tif_Row_601_Col_151.tif,5
Kather_texture_2016_image_tiles_5000/04_LYMPHO/6909_CRC-Prim-HE-02_002b.tif_Row_1_Col_151.tif,3
Kather_texture_2016_image_tiles_5000/05_DEBRIS/134DF_CRC-Prim-HE-08_024.tif_Row_751_Col_451.tif,4
Kather_texture_2016_image_tiles_5000/04_LYMPHO/4B5B_CRC-Prim-HE-02_002b.tif_Row_1_Col_451.tif,3
Kather_texture_2016_image_tiles_5000/06_MUCOSA/127E0_CRC-Prim-HE-08_022.tif_Row_1_Col_1951.tif,5
Kather_texture_2016_image_tiles_5000/04_LYMPHO/E4FF_CRC-Prim-HE-01.tif_Row_151_Col_151.tif,3
Kather_texture_2016_image_tiles_5000/06_MUCOSA/1092E_CRC-Prim-HE-09_001.tif_Row_301_Col_1351.tif,5
Kather_texture_2016_image_tiles_5000/06_MUCOSA/1EBD_CRC-Prim-HE-06_032.tif_Row_301_Col_301.tif,5
Kather_texture_2016_image_tiles_5000/05_DEBRIS/6D7F_CRC-Prim-HE-03_024.tif_Row_751_Col_1.tif,4
Kather_texture_2016_image_tiles_5000/06_MUCOSA/14177_CRC-Prim-HE-06_032.tif_Row_151_Col_901.tif,5
Kather_texture_2016_image_tiles_5000/05_DEBRIS/10D0E_CRC-Prim-HE-03_031.tif_Row_301_Col_451.tif,4
Kather_texture_2016_image_tiles_5000/04_LYMPHO/BF6D_CRC-Prim-HE-01_007.tif_Row_151_Col_301.tif,3
Kather_texture_2016_image_tiles_5000/06_MUCOSA/166BD_CRC-Prim-HE-03_006.tif_Row_1351_Col_1.tif,5
Kather_texture_2016_image_tiles_5000/05_DEBRIS/259_CRC-Prim-HE-03_010.tif_Row_451_Col_1501.tif,4
Kather_texture_2016_image_tiles_5000/06_MUCOSA/10467_CRC-Prim-HE-03_007.tif_Row_301_Col_2101.tif,5
Kather_texture_2016_image_tiles_5000/05_DEBRIS/104E0_CRC-Prim-HE-08_023.tif_Row_1051_Col_1051.tif,4
Kather_texture_2016_image_tiles_5000/05_DEBRIS/1386F_CRC-Prim-HE-04_001.tif_Row_1_Col_901.tif,4
Kather_texture_2016_image_tiles_5000/06_MUCOSA/13399_CRC-Prim-HE-09_001.tif_Row_151_Col_901.tif,5
Kather_texture_2016_image_tiles_5000/06_MUCOSA/2AC5_CRC-Prim-HE-08_022.tif_Row_451_Col_1501.tif,5
Kather_texture_2016_image_tiles_5000/04_LYMPHO/179F7_CRC-Prim-HE-01_001.tif_Row_301_Col_1.tif,3
Kather_texture_2016_image_tiles_5000/05_DEBRIS/184D2_CRC-Prim-HE-07_002.tif_Row_1_Col_451.tif,4
Kather_texture_2016_image_tiles_5000/06_MUCOSA/15569_CRC-Prim-HE-03_006.tif_Row_901_Col_451.tif,5
Kather_texture_2016_image_tiles_5000/04_LYMPHO/63EA_CRC-Prim-HE-05_023.tif_Row_451_Col_151.tif,3
Kather_texture_2016_image_tiles_5000/06_MUCOSA/1C7_CRC-Prim-HE-03_007.tif_Row_601_Col_1.tif,5
Kather_texture_2016_image_tiles_5000/04_LYMPHO/2A7D_CRC-Prim-HE-05_010.tif_Row_1351_Col_151.tif,3
